matchId,passEventId,passTeamId,passPlayerId,passTimeSeconds,startX,startY,endX,endY,becameShot,shotEventId,shotOutcome,shotPlayerId,shotPlayerName,shotStartX,shotStartY,isGoal,shot_dist_to_goal,shot_goal_angle,goalProbability
5588132,2400497254,1633,299699,2947,100,0,91,46,True,2400497381,No Goal,501419,J. Todibo,91.0,43.0,0.0,11.40175425099138,1.7359450042095235,0.19910843236733458
5588132,2400498031,1633,486252,3007,84,10,90,55,True,2400497382,No Goal,413002,K. Mavropanos,78.0,66.0,0.0,27.202941017470888,0.786273053812895,0.03122248562320218
5588132,2400498093,1633,285403,3223,85,46,86,41,True,2400497384,Goal,285403,T. Souček,93.0,46.0,1.0,8.06225774829855,2.0899424410414196,0.25861324258637186
5588132,2400498123,1633,299699,3358,86,66,81,62,True,2400497385,No Goal,8677,M. Antonio,81.0,62.0,0.0,22.47220505424423,0.9735089389938908,0.05721827030060905
5588132,2400497997,1669,454388,3661,94,72,93,60,True,2400497379,No Goal,621262,Y. Yarmoliuk,83.0,56.0,0.0,18.027756377319946,1.2315037123408519,0.09236308598967835
5588132,2400498035,1669,454388,3775,76,78,77,46,True,2400497383,No Goal,514484,Fábio Carvalho,77.0,46.0,0.0,23.345235059857504,1.009495937588012,0.04562449257057885
5588132,2400498407,1633,372752,4832,80,46,88,36,True,2400497388,No Goal,535839,C. Summerville,90.0,33.0,0.0,19.72308292331602,0.8685393952858895,0.07859268723103857
5588132,2400498312,1669,621262,4999,86,94,90,54,True,2400497386,No Goal,454388,B. Mbeumo,90.0,54.0,0.0,10.770329614269007,1.7718873613225976,0.19513614999944262
5588132,2400497272,1669,454388,5102,58,78,89,36,True,2400497387,No Goal,596942,K. Lewis-Potter,81.0,26.0,0.0,30.610455730027933,0.5716006723528818,0.032427635363977164
5588132,2400497287,1633,413002,5808,87,100,90,65,True,2400497389,No Goal,372752,Carlos Soler,89.0,49.0,0.0,11.045361017187261,1.7336761482047658,0.1836504583712422
5588133,2317902752,1610,614501,228,80,68,88,47,True,2317902754,No Goal,447223,J. Sancho,88.0,47.0,0.0,12.36931687685298,1.6220334941983152,0.16430202649525508
5588133,2317902922,1651,358801,371,95,26,89,41,True,2317902916,Goal,579610,G. Rutter,90.0,49.0,1.0,10.04987562112089,1.8266048914102686,0.20156189776928077
5588133,2317902974,1610,600184,1091,47,35,73,72,True,2317902968,No Goal,551497,C. Palmer,87.0,47.0,0.0,13.341664064126334,1.5441753981616846,0.14912429017069637
5588133,2317903098,1651,589075,1200,60,44,78,25,True,2317903103,No Goal,534324,K. Mitoma,75.0,31.0,0.0,31.400636936215164,0.67204835336794,0.01869172592464108
5588133,2317903017,1610,669602,1232,87,38,87,53,True,2317903020,Goal,551497,C. Palmer,87.0,53.0,1.0,13.341664064126334,1.5441753981616846,0.14869799182139565
5588133,2317903259,1651,732998,2035,79,38,82,52,True,2317903274,No Goal,719786,C. Baleba,72.0,54.0,0.0,28.284271247461902,0.8566533351325327,0.014724262866141119
5588133,2317903302,1651,579610,2118,68,57,73,34,True,2317903309,No Goal,7945,D. Welbeck,85.0,48.0,0.0,15.132745950421556,1.4181469983996315,0.12342857648341322
5588133,2317903220,1610,551497,2240,40,94,78,71,True,2317903225,No Goal,536067,N. Madueke,91.0,65.0,0.0,17.4928556845359,1.0411291003154137,0.10194257674596008
5588133,2317903261,1610,447223,2429,75,39,91,40,True,2317903262,Goal,551497,C. Palmer,91.0,40.0,1.0,13.45362404707371,1.5195591593914777,0.17048645704723264
5588133,2317904448,1651,579610,2616,74,61,87,58,True,2317903526,No Goal,7945,D. Welbeck,87.0,58.0,0.0,15.264337522473747,1.3836626644115646,0.1293796359399151
5588133,2317903614,1651,534324,2808,76,15,89,54,True,2317903617,No Goal,579610,G. Rutter,86.0,53.0,0.0,14.317821063276353,1.4722158131560936,0.13466812819788754
5588133,2317903356,1610,619747,2903,0,40,3,52,True,2317903490,No Goal,669602,N. Jackson,90.0,59.0,0.0,13.45362404707371,1.5246752107803854,0.16389189915823293
5588133,2317903444,1610,448687,3178,18,56,73,59,True,2317903576,No Goal,669602,N. Jackson,92.0,48.0,0.0,8.246211251235321,2.022839040920632,0.24056905680366822
5588133,2317903736,1651,234399,2760,21,69,34,48,True,2317903589,No Goal,579610,G. Rutter,86.0,57.0,0.0,15.652475842498529,1.3649621486907715,0.12201534548414185
5588133,2317903466,1610,551497,2768,72,23,89,34,True,2317903467,No Goal,669602,N. Jackson,89.0,34.0,0.0,19.4164878389476,0.9420000403794636,0.08445277274174168
5588133,2317903520,1610,600184,3067,100,0,96,39,True,2317903523,No Goal,551497,C. Palmer,79.0,30.0,0.0,29.0,0.6823165548747481,0.03106134832460339
5588133,2317903887,1651,732998,3263,77,43,78,58,True,2317903889,No Goal,719786,C. Baleba,78.0,58.0,0.0,23.40939982143925,0.9856231417276184,0.04682838929696331
5588133,2317903682,1610,614501,3327,73,41,81,53,True,2317903686,No Goal,551497,C. Palmer,87.0,52.0,0.0,13.152946437965905,1.5589625596917456,0.1504457967193992
5588133,2317904017,1651,534324,3679,92,44,93,57,True,2317904019,No Goal,677949,Y. Ayari,82.0,53.0,0.0,18.24828759089466,1.2337408450740626,0.08811836035121057
5588133,2317903828,1610,551497,3996,40,79,75,67,True,2317903836,No Goal,669602,N. Jackson,92.0,58.0,0.0,11.313708498984761,1.765416685628815,0.2093496142279615
5588133,2317904223,1651,534324,4436,90,63,90,55,True,2317904225,No Goal,856213,Y. Minteh,90.0,48.0,0.0,10.198039027185569,1.8157749899217608,0.20046517827715518
5588133,2317903941,1610,496823,4544,89,69,89,57,True,2317903942,No Goal,669602,N. Jackson,89.0,57.0,0.0,13.038404810405298,1.567299837547166,0.1634270402128135
5588133,2317904396,1651,732998,5413,74,89,87,75,True,2317904399,No Goal,600189,J. Enciso,78.0,55.0,0.0,22.561028345356956,1.0345005144901933,0.05122359105681301
5588133,2317904169,1610,347200,5588,72,46,81,68,True,2317904173,No Goal,496823,Pedro Neto,86.0,57.0,0.0,15.652475842498529,1.3649621486907715,0.12201534548414185
5588134,2392529488,1628,654893,584,89,82,94,32,True,2392528461,Goal,397074,M. Guéhi,96.0,42.0,1.0,8.94427190999916,2.27863020606147,0.3188814689293949
5588134,2392528684,1623,28292,1198,75,70,76,35,True,2392529507,No Goal,406073,V. Mykolenko,76.0,35.0,0.0,28.30194339616981,0.7790288227787852,0.02625970011439921
5588134,2392528313,1623,449240,1301,100,0,95,50,True,2392528462,No Goal,293687,D. Calvert-Lewin,95.0,50.0,0.0,5.0,2.407244985953355,0.31272878411068683
5588134,2392528316,1628,654893,1516,100,100,93,41,True,2392528463,No Goal,491413,D. Muñoz,97.0,46.0,0.0,5.0,2.6451699001849116,0.3708236989800153
5588134,2392529474,1628,487034,1548,85,41,86,61,True,2392528464,No Goal,346158,E. Nketiah,86.0,61.0,0.0,17.804493814764857,1.184618932972701,0.10037563560453815
5588134,2392529088,1623,406073,2202,93,17,92,55,True,2392528477,No Goal,532949,D. McNeil,92.0,55.0,0.0,9.433981132056603,1.9379701606131159,0.23108205837290563
5588134,2392528838,1628,532892,2539,86,17,91,41,True,2392528465,No Goal,654893,A. Wharton,73.0,45.0,0.0,27.459060435491963,0.8760580505981934,0.020286053532781012
5588134,2392528841,1628,366720,2562,80,38,78,38,True,2392528479,No Goal,487034,E. Eze,78.0,38.0,0.0,25.059928172283335,0.8945647553517123,0.04088230404058735
5588134,2392529214,1623,7939,2775,77,80,76,67,True,2392528471,Goal,532949,D. McNeil,76.0,67.0,1.0,29.410882339705484,0.7309067071567171,0.021526295434703885
5588134,2392529322,1623,420090,3209,77,77,95,39,True,2392528474,Goal,532949,D. McNeil,95.0,39.0,1.0,12.083045973594572,1.7459073147174942,0.23029964969160505
5588134,2392529055,1628,346158,3811,94,30,95,49,True,2392528466,No Goal,346158,E. Nketiah,92.0,36.0,0.0,16.1245154965971,1.1583858851975093,0.12429528922049259
5588134,2392528363,1623,532949,4012,100,100,96,39,True,2392528475,No Goal,293687,D. Calvert-Lewin,95.0,43.0,0.0,8.602325267042627,2.201875714266226,0.2958826517557439
5588134,2392529095,1628,397074,4052,55,28,87,52,True,2392528467,No Goal,366720,J. Mateta,87.0,54.0,0.0,13.601470508735444,1.5234943592990924,0.1462568475273301
5588134,2392529133,1628,491413,4311,82,68,77,52,True,2392528468,No Goal,487034,E. Eze,77.0,52.0,0.0,23.08679276123039,1.0240074859056494,0.04640008042003824
5588134,2392529197,1628,654893,4653,72,92,73,68,True,2392528470,No Goal,8501,J. Schlupp,86.0,39.0,0.0,17.804493814764857,1.184618932972701,0.10193872955197417
5588134,2392528381,1628,654893,4897,100,100,97,57,True,2392528472,No Goal,504375,M. Lacroix,96.0,58.0,0.0,8.94427190999916,2.27863020606147,0.3177446733312596
5588134,2392529462,1623,406073,5128,93,29,93,47,True,2392528476,No Goal,25706,I. Gueye,71.0,40.0,0.0,30.675723300355934,0.7736031665032493,0.008146441348983263
5588134,2392529289,1628,397074,5415,67,31,92,64,True,2392528473,No Goal,491413,D. Muñoz,92.0,66.0,0.0,17.88854381999832,0.942858163738624,0.09174889765630644
5588135,2397922762,1614,400549,189,70,12,63,26,True,2397922696,No Goal,263802,Y. Tielemans,75.0,44.0,0.0,25.709920264364882,0.9228791524986582,0.03113162556573021
5588135,2397923001,1634,390766,414,85,58,77,51,True,2397922698,No Goal,11270,Sam Morsy,77.0,51.0,0.0,23.021728866442675,1.0276761210845833,0.04677662632841689
5588135,2397923008,1634,576405,423,93,26,91,45,True,2397922699,Goal,580755,L. Delap,91.0,45.0,1.0,10.295630140987,1.833791058475816,0.21092513907525323
5588135,2397922859,1614,301047,878,90,39,87,53,True,2397922697,Goal,491344,M. Rogers,87.0,54.0,1.0,13.601470508735444,1.5234943592990924,0.1462568475273301
5588135,2397922581,1634,592655,1022,73,25,87,54,True,2397922701,No Goal,397163,A. Tuanzebe,89.0,55.0,0.0,12.083045973594572,1.6510432107598016,0.17375184373762426
5588135,2397923109,1634,592655,1071,86,14,91,46,True,2397922702,No Goal,576405,J. Clarke,91.0,46.0,0.0,9.848857801796104,1.8692952583810758,0.2149184138755703
5588135,2397923040,1614,388267,1874,92,85,96,47,True,2397922700,Goal,301047,O. Watkins,96.0,47.0,1.0,5.0,2.516107613350564,0.3399213373152094
5588135,2397922597,1634,592655,2112,76,6,92,50,True,2397922703,No Goal,359934,K. Phillips,80.0,59.0,0.0,21.93171219946131,1.0303768265243125,0.05878176965670437
5588135,2397923318,1634,592655,2226,55,29,87,58,True,2397922704,No Goal,580755,L. Delap,87.0,58.0,0.0,15.264337522473747,1.3836626644115646,0.1293796359399151
5588135,2397923533,1634,592655,2928,76,5,88,35,True,2397922707,No Goal,576405,J. Clarke,86.0,38.0,0.0,18.439088914585774,1.131615469663411,0.09574610412737082
5588135,2397923606,1634,359934,3545,70,35,83,18,True,2397922708,No Goal,11270,Sam Morsy,75.0,54.0,0.0,25.317977802344327,0.9427322386743897,0.031833011249762705
5588135,2397923669,1634,576405,4087,78,45,90,33,True,2397922709,No Goal,592655,L. Davis,90.0,33.0,0.0,19.72308292331602,0.8685393952858895,0.07859268723103857
5588135,2397923679,1634,656947,4306,46,18,72,8,True,2397922710,Goal,580755,L. Delap,93.0,38.0,1.0,13.892443989449804,1.43968467831235,0.17049542359773642
5588135,2397923375,1614,600432,4394,58,68,76,29,True,2397922705,No Goal,470680,J. Ramsey,85.0,40.0,0.0,18.027756377319946,1.1902899496825317,0.0980811616426548
5588135,2397923712,1634,11270,4660,67,68,71,75,True,2397922711,No Goal,656947,O. Hutchinson,75.0,60.0,0.0,26.92582403567252,0.8631845103171983,0.025976101241793198
5588135,2397923730,1634,576405,4809,73,38,82,62,True,2397922712,No Goal,249041,W. Burns,88.0,62.0,0.0,16.97056274847714,1.206417583526168,0.11185081715336825
5588135,2397923468,1614,470680,5322,68,8,64,25,True,2397922706,No Goal,8246,R. Barkley,74.0,34.0,0.0,30.528675044947494,0.7250130142212804,0.01707695598713227
5588135,2397923776,1634,592655,5565,82,71,78,53,True,2397922713,No Goal,460321,J. Taylor,78.0,53.0,0.0,22.20360331117452,1.0554237795423091,0.05319071454543611
5588136,2397981920,1624,625787,156,98,29,97,55,True,2397981420,Goal,524163,B. Johnson,97.0,55.0,1.0,5.830951894845301,2.617673305904594,0.36997382863564593
5588136,2397981969,1624,472363,616,81,41,93,35,True,2397981421,No Goal,284302,J. Maddison,93.0,35.0,0.0,16.55294535724685,1.0475180046629213,0.11203988828954406
5588136,2397981982,1624,472363,692,78,44,88,33,True,2397981422,No Goal,604763,D. Udogie,88.0,33.0,0.0,20.808652046684813,0.8685393952858895,0.07272741196613412
5588136,2397982045,1624,472363,1163,77,50,90,66,True,2397981423,No Goal,524163,B. Johnson,90.0,72.0,0.0,24.166091947189145,0.5596815660032788,0.04383575053075742
5588136,2397981567,1611,692544,1314,92,65,89,48,True,2397981409,No Goal,543793,J. Zirkzee,89.0,48.0,0.0,11.180339887498949,1.7234456551901618,0.1825881843725191
5588136,2397981573,1611,543793,1509,76,42,72,26,True,2397981410,No Goal,488453,L. Martínez,57.0,35.0,0.0,45.5411901469428,0.5307140825224579,0.0
5588136,2397982126,1624,472363,1775,76,34,77,56,True,2397981424,No Goal,284302,J. Maddison,77.0,56.0,0.0,23.769728648009426,0.985887294198412,0.042983115961011925
5588136,2397982132,1624,361807,1843,70,87,74,75,True,2397981425,No Goal,472363,D. Kulusevski,78.0,59.0,0.0,23.769728648009426,0.9652516631899266,0.045055124487827586
5588136,2397982148,1624,173214,1908,89,13,86,33,True,2397981426,No Goal,604763,D. Udogie,86.0,33.0,0.0,22.02271554554524,0.8558695079762441,0.06522436506442023
5588136,2397982149,1624,551442,1956,88,90,91,54,True,2397981427,No Goal,415847,C. Romero,90.0,47.0,0.0,10.44030650891055,1.7975951748487824,0.19853686526237604
5588136,2397981635,1611,397178,2193,88,8,93,64,True,2397981411,No Goal,692543,A. Garnacho,93.0,64.0,0.0,15.652475842498529,1.17522517605209,0.1288781392088018
5588136,2397982177,1624,472363,2280,45,31,66,25,True,2397981428,No Goal,173214,T. Werner,82.0,34.0,0.0,24.08318915758459,0.8501539141147262,0.051662569368533695
5588136,2397981313,1624,284302,2379,65,92,93,53,True,2397981430,No Goal,524163,B. Johnson,87.0,78.0,0.0,30.870698080866262,0.4070449665933672,0.0362510975468138
5588136,2397982216,1624,551442,2817,69,96,66,82,True,2397981431,Goal,472363,D. Kulusevski,94.0,54.0,1.0,7.211102550927978,2.214297435588181,0.2828231965007764
5588136,2397982316,1624,472363,3170,87,63,87,54,True,2397981432,No Goal,551442,Pedro Porro,87.0,54.0,0.0,13.601470508735444,1.5234943592990924,0.1462568475273301
5588136,2397982331,1624,472363,3347,57,46,84,35,True,2397981433,No Goal,173214,T. Werner,84.0,35.0,0.0,21.93171219946131,0.9272952180016123,0.0657109604009925
5588136,2397981271,1611,346139,3563,100,0,90,39,True,2397981412,No Goal,488453,L. Martínez,90.0,39.0,0.0,14.866068747318506,1.3734007669450157,0.14502107327957814
5588136,2397981736,1611,40756,3600,90,48,89,38,True,2397981413,No Goal,488453,L. Martínez,89.0,38.0,0.0,16.278820596099706,1.2469493394108557,0.12331550500526722
5588136,2397981274,1611,692543,3773,100,0,92,53,True,2397981414,No Goal,40756,Casemiro,93.0,52.0,0.0,7.280109889280518,2.1382362762527456,0.2626588274911031
5588136,2397981773,1611,488453,4122,73,68,95,68,True,2397981415,No Goal,40756,Casemiro,95.0,68.0,0.0,18.681541692269406,0.6254850402392291,0.05455004344659285
5588136,2397981793,1611,40756,4263,78,27,82,39,True,2397981416,No Goal,488453,L. Martínez,88.0,40.0,0.0,15.620499351813308,1.3348877097264251,0.1297349709398715
5588136,2397981797,1611,346139,4295,57,39,73,7,True,2397981417,No Goal,692543,A. Garnacho,88.0,35.0,0.0,19.209372712298546,1.0007558630951863,0.08811130538808491
5588136,2397982478,1624,524163,4499,87,85,86,60,True,2397981434,No Goal,284302,J. Maddison,86.0,60.0,0.0,17.204650534085253,1.2351008191283959,0.10644000310315464
5588136,2397982483,1624,284302,4519,75,53,84,44,True,2397981435,No Goal,286831,D. Solanke,76.0,41.0,0.0,25.632011235952593,0.9070959454205443,0.03408336630959713
5588136,2397981329,1624,779565,4612,100,0,94,40,True,2397981436,Goal,286831,D. Solanke,96.0,48.0,1.0,4.47213595499958,2.532219258258545,0.3397254521233578
5588136,2397982537,1624,472363,5155,39,62,43,41,True,2397981437,No Goal,779565,L. Bergvall,73.0,36.0,0.0,30.4138126514911,0.7483780475235182,0.014474469091240894
5588136,2397981874,1611,54,5314,70,57,79,30,True,2397981418,No Goal,692543,A. Garnacho,90.0,28.0,0.0,24.166091947189145,0.5596815660032788,0.046961938425629485
5588136,2397982559,1624,551442,5398,36,89,87,57,True,2397981439,No Goal,607944,P. Sarr,88.0,43.0,0.0,13.892443989449804,1.4940244355251187,0.14940130811931318
5588136,2397981892,1611,692543,5466,90,12,92,42,True,2397981419,No Goal,365443,M. de Ligt,92.0,42.0,0.0,11.313708498984761,1.765416685628815,0.21048640982609682
5588136,2397982604,1624,361807,5721,65,64,78,23,True,2397981440,No Goal,825003,M. Moore,78.0,40.0,0.0,24.166091947189145,0.943144442709668,0.04459011791128362
5588137,2392917111,1613,293686,24,73,79,79,50,True,2392917082,No Goal,448708,H. Barnes,79.0,50.0,0.0,21.0,1.1086149924031024,0.062477146100671066
5588137,2392917151,1625,568412,208,67,31,92,21,True,2392917083,No Goal,11051,J. Grealish,88.0,30.0,0.0,23.323807579381203,0.69395087478463,0.05488189230412577
5588137,2392917171,1625,11051,254,94,28,85,35,True,2392917084,No Goal,297957,M. Akanji,85.0,35.0,0.0,21.213203435596427,0.9464356185095241,0.07122917906575155
5588137,2392917204,1625,14808,373,76,22,89,34,True,2392917085,No Goal,427097,E. Haaland,89.0,34.0,0.0,19.4164878389476,0.9420000403794636,0.08445277274174168
5588137,2392917217,1613,478618,856,84,49,80,69,True,2392917086,No Goal,8945,K. Trippier,86.0,68.0,0.0,22.80350850198276,0.8035779784704267,0.057495207776538854
5588137,2392917377,1625,427097,1562,72,46,80,80,True,2392917087,No Goal,14808,İ. Gündoğan,87.0,60.0,0.0,16.401219466856727,1.2831438617897546,0.11695535489661997
5588137,2392917386,1625,14808,1649,59,40,79,80,True,2392917088,No Goal,265673,Bernardo Silva,87.0,69.0,0.0,23.021728866442675,0.7525058818262851,0.05522706141127573
5588137,2392917457,1625,11051,2064,88,17,95,35,True,2392917089,Goal,568412,J. Gvardiol,93.0,36.0,1.0,15.652475842498529,1.17522517605209,0.13086753150553856
5588137,2392917542,1625,11051,2562,87,36,79,53,True,2392917091,No Goal,297957,M. Akanji,79.0,53.0,0.0,21.213203435596427,1.0954959313455788,0.06105364156143153
5588137,2392916977,1613,8945,2737,58,89,81,47,True,2392917092,No Goal,298980,Joelinton,88.0,41.0,0.0,15.0,1.3932001595114087,0.13702535197327423
5588137,2392917592,1613,298980,2753,78,24,89,18,True,2392917093,No Goal,448708,H. Barnes,94.0,28.0,0.0,22.80350850198276,0.41822432957922906,0.03661505884672722
5588137,2392917707,1613,370937,3028,93,89,93,58,True,2392918163,No Goal,50102,F. Schär,93.0,58.0,0.0,10.63014581273465,1.8692952583810758,0.2312383642796766
5588137,2392917661,1625,297957,3078,78,63,89,67,True,2392917094,No Goal,427097,E. Haaland,87.0,67.0,0.0,21.400934559032695,0.863389566257792,0.06669685551974512
5588137,2392917715,1625,11051,3542,89,17,77,35,True,2392917095,No Goal,69404,M. Kovačić,77.0,35.0,0.0,27.459060435491963,0.796386732080182,0.030684696721218013
5588137,2392917775,1613,518231,3637,89,85,96,65,True,2392918164,No Goal,448708,H. Barnes,96.0,65.0,0.0,15.524174696260024,0.9652516631899266,0.10665038270709412
5588137,2392917847,1625,427097,4322,85,45,87,54,True,2392917096,No Goal,447205,P. Foden,87.0,54.0,0.0,13.601470508735444,1.5234943592990924,0.1462568475273301
5588137,2392917875,1625,69404,4471,73,39,85,61,True,2392917097,No Goal,427097,E. Haaland,85.0,55.0,0.0,15.811388300841896,1.3660153768519216,0.1171005938169264
5588137,2392917909,1625,11051,4543,98,25,97,56,True,2392918154,No Goal,427097,E. Haaland,97.0,56.0,0.0,6.708203932499369,2.5800989903226945,0.3680510510029251
5588137,2392918008,1613,293686,4797,93,89,89,60,True,2392917099,No Goal,448638,S. Longstaff,89.0,60.0,0.0,14.866068747318506,1.3909428270024184,0.1406539529733284
5588137,2392917976,1625,265673,5074,89,84,100,100,True,2392917098,No Goal,69404,M. Kovačić,86.0,56.0,0.0,15.231546211727817,1.3994172004053889,0.1261071812392096
5588137,2392918052,1625,447205,5502,81,52,87,52,True,2392917100,No Goal,265673,Bernardo Silva,87.0,52.0,0.0,13.152946437965905,1.5589625596917456,0.1504457967193992
5588137,2392918086,1625,661732,5689,94,76,90,45,True,2392917101,No Goal,427097,E. Haaland,90.0,45.0,0.0,11.180339887498949,1.7384387646261124,0.19188059723691392
5588138,2393212911,1616,240445,134,100,100,88,45,True,2393213039,No Goal,383569,A. Robinson,84.0,25.0,0.0,29.68164415931166,0.5287727723351919,0.03736669281985036
5588138,2393212980,1642,8144,762,100,100,95,58,True,2393213059,No Goal,387702,E. Anderson,76.0,63.0,0.0,27.294688127912362,0.8253768505207384,0.027007700093039433
5588138,2393212923,1642,240378,1087,87,100,93,64,True,2393213040,No Goal,285506,T. Awoniyi,91.0,49.0,0.0,9.055385138137417,1.926754064962882,0.22085623952650688
5588138,2393213296,1616,225947,1379,95,93,91,35,True,2393213041,No Goal,383569,A. Robinson,79.0,31.0,0.0,28.319604517012593,0.7117403142221149,0.032480113310165065
5588138,2393213324,1616,230020,1601,82,14,92,32,True,2393213042,No Goal,112392,R. Jiménez,92.0,32.0,0.0,19.697715603592208,0.7596427356732747,0.0701848025861248
5588138,2393213381,1616,225947,1899,96,85,95,42,True,2393213043,No Goal,447228,E. Smith Rowe,87.0,57.0,0.0,14.7648230602334,1.4268288817742507,0.1346566424415589
5588138,2393213443,1642,240378,2155,75,83,88,54,True,2393213044,No Goal,5910,Álex Moreno,77.0,50.0,0.0,23.0,1.0289026261180556,0.0469499519505063
5588138,2393213513,1642,387702,2559,84,29,75,33,True,2393213045,No Goal,8144,J. Ward-Prowse,75.0,33.0,0.0,30.23243291566195,0.717402788411792,0.020122706548838715
5588138,2393213518,1616,1712,2776,99,75,93,55,True,2393213047,No Goal,225947,Adama Traoré,88.0,72.0,0.0,25.059928172283335,0.5969978631723586,0.04392508713717555
5588138,2393212952,1642,5910,3259,92,0,91,35,True,2393213048,No Goal,496214,N. Domínguez,86.0,34.0,0.0,21.2602916254693,0.9099433805023112,0.07084686880245195
5588138,2393213641,1616,447228,3614,79,33,86,25,True,2393213049,No Goal,230020,A. Iwobi,86.0,29.0,0.0,25.238858928247925,0.6610431688506869,0.047836488160888646
5588138,2393213675,1616,447228,3730,75,36,79,42,True,2393213060,No Goal,240445,Andreas Pereira,79.0,40.0,0.0,23.259406699226016,0.9727184974231893,0.050958191541810166
5588138,2393213714,1642,9206,3755,75,32,85,55,True,2393213050,No Goal,566474,A. Elanga,87.0,52.0,0.0,13.152946437965905,1.5589625596917456,0.1504457967193992
5588138,2393213746,1642,627012,3770,71,31,91,29,True,2393213052,No Goal,450826,C. Hudson-Odoi,86.0,48.0,0.0,14.142135623730951,1.4858365017760662,0.13655662925055803
5588138,2393213742,1616,447228,4250,58,32,75,12,True,2393213051,No Goal,397098,R. Nelson,85.0,32.0,0.0,23.430749027719962,0.7983844463176208,0.05664153365750044
5588138,2393213784,1616,237269,4355,92,97,88,88,True,2393213053,No Goal,1712,K. Tete,85.0,65.0,0.0,21.213203435596427,0.9464356185095241,0.06909768731924787
5588138,2393213794,1616,230020,4363,75,66,90,67,True,2393213054,No Goal,112392,R. Jiménez,89.0,65.0,0.0,18.601075237738275,1.0166092109948344,0.09153875171466187
5588138,2393213890,1642,450826,4712,83,25,97,55,True,2393213055,No Goal,504249,Jota Silva,75.0,43.0,0.0,25.96150997149434,0.910285922944416,0.030325091494444567
5588138,2393212969,1642,450826,5190,100,0,95,43,True,2393213056,No Goal,504249,Jota Silva,94.0,46.0,0.0,7.211102550927978,2.214297435588181,0.28339159429984406
5588138,2393213974,1616,230020,5493,83,97,93,93,True,2393213057,No Goal,447424,C. Bassey,71.0,53.0,0.0,29.154759474226502,0.8362254290220386,0.009952093925122252
5588138,2393214018,1642,450826,5677,91,12,0,0,True,2393213058,No Goal,454242,R. Yates,73.0,58.0,0.0,28.160255680657446,0.844153986113171,0.01752559975223214
5588139,2393032754,1629,565016,282,85,5,88,28,True,2393032631,No Goal,396912,J. Bellegarde,88.0,28.0,0.0,25.059928172283335,0.5969978631723586,0.04705127503204762
5588139,2393032875,1629,396912,844,84,17,92,57,True,2393032632,No Goal,474104,J. Strand Larsen,90.0,59.0,0.0,13.45362404707371,1.5246752107803854,0.16389189915823293
5588139,2393033017,1629,222770,1280,99,87,89,82,True,2393032634,No Goal,512982,Matheus Cunha,88.0,75.0,0.0,27.730849247724095,0.47951929199259613,0.037487112275754186
5588139,2393032938,1612,431967,1520,87,27,86,37,True,2393032633,No Goal,431967,L. Díaz,86.0,37.0,0.0,19.1049731745428,1.0768549578753155,0.08940793781624368
5588139,2393033120,1612,222220,2354,88,16,94,53,True,2393032635,No Goal,476382,D. Szoboszlai,94.0,53.0,0.0,6.708203932499369,2.242402483048637,0.2852076652044489
5588139,2393033123,1612,431967,2393,79,35,71,52,True,2393032636,No Goal,346101,T. Alexander-Arnold,71.0,52.0,0.0,29.068883707497267,0.8398896196381795,0.010201737925607801
5588139,2393033172,1612,345621,2796,90,14,95,51,True,2393032637,Goal,393247,I. Konaté,94.0,52.0,1.0,6.324555320336759,2.2617395547972983,0.2866424327773157
5588139,2393033196,1612,481911,2961,54,53,55,84,True,2393032638,No Goal,120353,Mohamed Salah,87.0,64.0,0.0,19.1049731745428,1.0453010915143974,0.0876927358084536
5588139,2393033384,1629,512982,3355,64,44,79,67,True,2393032639,No Goal,656521,Carlos Forbs,93.0,62.0,0.0,13.892443989449804,1.43968467831235,0.16879023020053346
5588139,2393033391,1629,474104,3361,99,62,93,62,True,2393032640,Goal,565016,R. Aït-Nouri,95.0,52.0,1.0,5.385164807134504,2.393214606066275,0.31224409240411033
5588139,2393033400,1612,346101,3841,57,59,78,82,True,2393033795,No Goal,120353,Mohamed Salah,86.0,68.0,0.0,22.80350850198276,0.8035779784704267,0.057495207776538854
5588139,2393033505,1629,565016,4039,70,25,81,20,True,2393032641,No Goal,512982,Matheus Cunha,79.0,30.0,0.0,29.0,0.6823165548747481,0.03106134832460339
5588139,2393033523,1629,512982,4271,44,50,60,23,True,2393032642,No Goal,656521,Carlos Forbs,86.0,34.0,0.0,21.2602916254693,0.9099433805023112,0.07084686880245195
5588139,2393033590,1629,512982,4549,84,10,90,40,True,2393032644,No Goal,222770,Nélson Semedo,70.0,43.0,0.0,30.805843601498726,0.7853981633974483,0.004750417720993216
5588139,2393033549,1612,120353,4679,91,69,88,59,True,2393032643,No Goal,470819,C. Jones,88.0,59.0,0.0,15.0,1.3932001595114087,0.13574645692537202
5588139,2393033605,1612,481911,4975,82,25,91,53,True,2393032645,No Goal,393247,I. Konaté,93.0,50.0,0.0,7.0,2.153709915750631,0.2640550386411569
5588140,2339486256,1609,520291,189,100,100,93,39,True,2339486259,No Goal,340386,Gabriel Jesus,89.0,53.0,0.0,11.40175425099138,1.7063240407803972,0.18030905892959642
5588140,2339486280,1609,520291,296,96,70,91,37,True,2339486281,No Goal,340386,Gabriel Jesus,91.0,37.0,0.0,15.811388300841896,1.237552025683224,0.13120380147907226
